EXCH_ID	SEGMENT	SECURITY_ID	ISIN	INSTRUMENT	UNDERLYING_SECURITY_ID	UNDERLYING_SYMBOL	SYMBOL_NAME	DISPLAY_NAME	INSTRUMENT_TYPE	SERIES	LOT_SIZE	SM_EXPIRY_DATE	STRIKE_PRICE	OPTION_TYPE	TICK_SIZE	EXPIRY_FLAG	BRACKET_FLAG	COVER_FLAG	ASM_GSM_FLAG	ASM_GSM_CATEGORY	BUY_SELL_INDICATOR	BUY_CO_MIN_MARGIN_PER	SELL_CO_MIN_MARGIN_PER	BUY_CO_SL_RANGE_MAX_PERC	SELL_CO_SL_RANGE_MAX_PERC	BUY_CO_SL_RANGE_MIN_PERC	SELL_CO_SL_RANGE_MIN_PERC	BUY_BO_MIN_MARGIN_PER	SELL_BO_MIN_MARGIN_PER	BUY_BO_SL_RANGE_MAX_PERC	SELL_BO_SL_RANGE_MAX_PERC	BUY_BO_SL_RANGE_MIN_PERC	SELL_BO_SL_MIN_RANGE	BUY_BO_PROFIT_RANGE_MAX_PERC	SELL_BO_PROFIT_RANGE_MAX_PERC	BUY_BO_PROFIT_RANGE_MIN_PERC	SELL_BO_PROFIT_RANGE_MIN_PERC	MTF_LEVERAGE
NSE	D	57279	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-67800-PE	BANKNIFTY 25 SEP 67800 PUT	OP	NA	35	9/25/2025	67800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57280	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-67900-CE	BANKNIFTY 25 SEP 67900 CALL	OP	NA	35	9/25/2025	67900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57281	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-67900-PE	BANKNIFTY 25 SEP 67900 PUT	OP	NA	35	9/25/2025	67900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57282	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68000-CE	BANKNIFTY 25 SEP 68000 CALL	OP	NA	35	9/25/2025	68000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57285	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68000-PE	BANKNIFTY 25 SEP 68000 PUT	OP	NA	35	9/25/2025	68000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57286	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68100-CE	BANKNIFTY 25 SEP 68100 CALL	OP	NA	35	9/25/2025	68100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57336	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68100-PE	BANKNIFTY 25 SEP 68100 PUT	OP	NA	35	9/25/2025	68100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57343	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68200-CE	BANKNIFTY 25 SEP 68200 CALL	OP	NA	35	9/25/2025	68200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57350	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68200-PE	BANKNIFTY 25 SEP 68200 PUT	OP	NA	35	9/25/2025	68200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57351	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68300-CE	BANKNIFTY 25 SEP 68300 CALL	OP	NA	35	9/25/2025	68300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57356	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68300-PE	BANKNIFTY 25 SEP 68300 PUT	OP	NA	35	9/25/2025	68300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57357	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68400-CE	BANKNIFTY 25 SEP 68400 CALL	OP	NA	35	9/25/2025	68400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57358	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68400-PE	BANKNIFTY 25 SEP 68400 PUT	OP	NA	35	9/25/2025	68400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57359	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68500-CE	BANKNIFTY 25 SEP 68500 CALL	OP	NA	35	9/25/2025	68500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57364	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68500-PE	BANKNIFTY 25 SEP 68500 PUT	OP	NA	35	9/25/2025	68500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57365	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68600-CE	BANKNIFTY 25 SEP 68600 CALL	OP	NA	35	9/25/2025	68600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57374	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68600-PE	BANKNIFTY 25 SEP 68600 PUT	OP	NA	35	9/25/2025	68600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57375	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68700-CE	BANKNIFTY 25 SEP 68700 CALL	OP	NA	35	9/25/2025	68700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57376	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68700-PE	BANKNIFTY 25 SEP 68700 PUT	OP	NA	35	9/25/2025	68700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57377	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68800-CE	BANKNIFTY 25 SEP 68800 CALL	OP	NA	35	9/25/2025	68800	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57384	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68800-PE	BANKNIFTY 25 SEP 68800 PUT	OP	NA	35	9/25/2025	68800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57385	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68900-CE	BANKNIFTY 25 SEP 68900 CALL	OP	NA	35	9/25/2025	68900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57392	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-68900-PE	BANKNIFTY 25 SEP 68900 PUT	OP	NA	35	9/25/2025	68900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57393	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69100-CE	BANKNIFTY 25 SEP 69100 CALL	OP	NA	35	9/25/2025	69100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57424	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69100-PE	BANKNIFTY 25 SEP 69100 PUT	OP	NA	35	9/25/2025	69100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57425	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69200-CE	BANKNIFTY 25 SEP 69200 CALL	OP	NA	35	9/25/2025	69200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57426	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69200-PE	BANKNIFTY 25 SEP 69200 PUT	OP	NA	35	9/25/2025	69200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57427	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69300-CE	BANKNIFTY 25 SEP 69300 CALL	OP	NA	35	9/25/2025	69300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57438	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69300-PE	BANKNIFTY 25 SEP 69300 PUT	OP	NA	35	9/25/2025	69300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57439	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69400-CE	BANKNIFTY 25 SEP 69400 CALL	OP	NA	35	9/25/2025	69400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57440	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69400-PE	BANKNIFTY 25 SEP 69400 PUT	OP	NA	35	9/25/2025	69400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57441	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69500-CE	BANKNIFTY 25 SEP 69500 CALL	OP	NA	35	9/25/2025	69500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57442	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69500-PE	BANKNIFTY 25 SEP 69500 PUT	OP	NA	35	9/25/2025	69500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57443	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69600-CE	BANKNIFTY 25 SEP 69600 CALL	OP	NA	35	9/25/2025	69600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57444	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69600-PE	BANKNIFTY 25 SEP 69600 PUT	OP	NA	35	9/25/2025	69600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57445	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69700-CE	BANKNIFTY 25 SEP 69700 CALL	OP	NA	35	9/25/2025	69700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57446	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69700-PE	BANKNIFTY 25 SEP 69700 PUT	OP	NA	35	9/25/2025	69700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57447	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69800-CE	BANKNIFTY 25 SEP 69800 CALL	OP	NA	35	9/25/2025	69800	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57450	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69800-PE	BANKNIFTY 25 SEP 69800 PUT	OP	NA	35	9/25/2025	69800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57451	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69900-CE	BANKNIFTY 25 SEP 69900 CALL	OP	NA	35	9/25/2025	69900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57462	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-69900-PE	BANKNIFTY 25 SEP 69900 PUT	OP	NA	35	9/25/2025	69900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57463	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70000-CE	BANKNIFTY 25 SEP 70000 CALL	OP	NA	35	9/25/2025	70000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57466	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70000-PE	BANKNIFTY 25 SEP 70000 PUT	OP	NA	35	9/25/2025	70000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57467	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70100-CE	BANKNIFTY 25 SEP 70100 CALL	OP	NA	35	9/25/2025	70100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57468	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70100-PE	BANKNIFTY 25 SEP 70100 PUT	OP	NA	35	9/25/2025	70100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57469	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70200-CE	BANKNIFTY 25 SEP 70200 CALL	OP	NA	35	9/25/2025	70200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57472	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70200-PE	BANKNIFTY 25 SEP 70200 PUT	OP	NA	35	9/25/2025	70200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57473	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70300-CE	BANKNIFTY 25 SEP 70300 CALL	OP	NA	35	9/25/2025	70300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57474	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70300-PE	BANKNIFTY 25 SEP 70300 PUT	OP	NA	35	9/25/2025	70300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57475	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70400-CE	BANKNIFTY 25 SEP 70400 CALL	OP	NA	35	9/25/2025	70400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57476	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70400-PE	BANKNIFTY 25 SEP 70400 PUT	OP	NA	35	9/25/2025	70400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57477	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70600-CE	BANKNIFTY 25 SEP 70600 CALL	OP	NA	35	9/25/2025	70600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57478	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70600-PE	BANKNIFTY 25 SEP 70600 PUT	OP	NA	35	9/25/2025	70600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57479	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70700-CE	BANKNIFTY 25 SEP 70700 CALL	OP	NA	35	9/25/2025	70700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57480	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70700-PE	BANKNIFTY 25 SEP 70700 PUT	OP	NA	35	9/25/2025	70700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57485	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70800-CE	BANKNIFTY 25 SEP 70800 CALL	OP	NA	35	9/25/2025	70800	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57486	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70800-PE	BANKNIFTY 25 SEP 70800 PUT	OP	NA	35	9/25/2025	70800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57487	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70900-CE	BANKNIFTY 25 SEP 70900 CALL	OP	NA	35	9/25/2025	70900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57488	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-70900-PE	BANKNIFTY 25 SEP 70900 PUT	OP	NA	35	9/25/2025	70900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57489	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71000-CE	BANKNIFTY 25 SEP 71000 CALL	OP	NA	35	9/25/2025	71000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57492	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71000-PE	BANKNIFTY 25 SEP 71000 PUT	OP	NA	35	9/25/2025	71000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57493	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71100-CE	BANKNIFTY 25 SEP 71100 CALL	OP	NA	35	9/25/2025	71100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57494	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71100-PE	BANKNIFTY 25 SEP 71100 PUT	OP	NA	35	9/25/2025	71100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57495	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71200-CE	BANKNIFTY 25 SEP 71200 CALL	OP	NA	35	9/25/2025	71200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57496	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71200-PE	BANKNIFTY 25 SEP 71200 PUT	OP	NA	35	9/25/2025	71200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57497	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71300-CE	BANKNIFTY 25 SEP 71300 CALL	OP	NA	35	9/25/2025	71300	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57498	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71300-PE	BANKNIFTY 25 SEP 71300 PUT	OP	NA	35	9/25/2025	71300	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57499	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71400-CE	BANKNIFTY 25 SEP 71400 CALL	OP	NA	35	9/25/2025	71400	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57502	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71400-PE	BANKNIFTY 25 SEP 71400 PUT	OP	NA	35	9/25/2025	71400	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57503	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71500-CE	BANKNIFTY 25 SEP 71500 CALL	OP	NA	35	9/25/2025	71500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57504	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71500-PE	BANKNIFTY 25 SEP 71500 PUT	OP	NA	35	9/25/2025	71500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57505	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71600-CE	BANKNIFTY 25 SEP 71600 CALL	OP	NA	35	9/25/2025	71600	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57506	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71600-PE	BANKNIFTY 25 SEP 71600 PUT	OP	NA	35	9/25/2025	71600	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57507	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71700-CE	BANKNIFTY 25 SEP 71700 CALL	OP	NA	35	9/25/2025	71700	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57512	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71700-PE	BANKNIFTY 25 SEP 71700 PUT	OP	NA	35	9/25/2025	71700	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57513	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71800-CE	BANKNIFTY 25 SEP 71800 CALL	OP	NA	35	9/25/2025	71800	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57514	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71800-PE	BANKNIFTY 25 SEP 71800 PUT	OP	NA	35	9/25/2025	71800	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57515	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71900-CE	BANKNIFTY 25 SEP 71900 CALL	OP	NA	35	9/25/2025	71900	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57516	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-71900-PE	BANKNIFTY 25 SEP 71900 PUT	OP	NA	35	9/25/2025	71900	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57517	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-72100-CE	BANKNIFTY 25 SEP 72100 CALL	OP	NA	35	9/25/2025	72100	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57518	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-72100-PE	BANKNIFTY 25 SEP 72100 PUT	OP	NA	35	9/25/2025	72100	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57519	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-72200-CE	BANKNIFTY 25 SEP 72200 CALL	OP	NA	35	9/25/2025	72200	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57520	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-72200-PE	BANKNIFTY 25 SEP 72200 PUT	OP	NA	35	9/25/2025	72200	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57521	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-72500-CE	BANKNIFTY 25 SEP 72500 CALL	OP	NA	35	9/25/2025	72500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57522	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-72500-PE	BANKNIFTY 25 SEP 72500 PUT	OP	NA	35	9/25/2025	72500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57523	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-73000-CE	BANKNIFTY 25 SEP 73000 CALL	OP	NA	35	9/25/2025	73000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57524	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-73000-PE	BANKNIFTY 25 SEP 73000 PUT	OP	NA	35	9/25/2025	73000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57525	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-74000-CE	BANKNIFTY 25 SEP 74000 CALL	OP	NA	35	9/25/2025	74000	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57526	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-74000-PE	BANKNIFTY 25 SEP 74000 PUT	OP	NA	35	9/25/2025	74000	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57527	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-74500-CE	BANKNIFTY 25 SEP 74500 CALL	OP	NA	35	9/25/2025	74500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57530	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-74500-PE	BANKNIFTY 25 SEP 74500 PUT	OP	NA	35	9/25/2025	74500	PE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSE	D	57531	NA	OPTIDX	26009	BANKNIFTY	BANKNIFTY-Sep2025-75500-CE	BANKNIFTY 25 SEP 75500 CALL	OP	NA	35	9/25/2025	75500	CE	5	M	N	N	N	NA	A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
